id ,value0 ,value1 ,value2 ,value3 ,value4 ,value5 ,value6 ,value7 ,value8 ,value9 ,label0 ,label1 ,label2 ,label3 ,label4 
13 ,0.815087743664 ,0.82372696151 ,0.222047583392 ,0.834709257829 ,0.407424752354 ,0.233053393788 ,0.496219397096 ,0.481974870214 ,0.726341377421 ,0.0447464661872 ,135.059662304 ,29.9596533401 ,77.9795994897 ,38.9890419759 ,82.8717956076 
14 ,0.451241634308 ,0.97416381236 ,0.758216047472 ,0.946693568959 ,0.76340985281 ,0.916834371187 ,0.481429298171 ,0.217327268533 ,0.414281961478 ,0.997977737947 ,106.537161138 ,143.897132534 ,108.97980396 ,49.8607147923 ,144.083970405 
15 ,0.919700244537 ,0.905195871931 ,0.029238879152 ,0.277550487127 ,0.26430120534 ,0.38746319592 ,0.41999797412 ,0.771758909649 ,0.726295764482 ,0.205123741192 ,146.54707018 ,71.3684737299 ,33.5927394495 ,51.5000969674 ,9.6400991066 
16 ,0.333681286345 ,0.801350420844 ,0.947957446875 ,0.396065456683 ,0.469421382491 ,0.370248671262 ,0.902958164734 ,0.810617675723 ,0.919247992185 ,0.329610816743 ,55.5652303656 ,148.723909759 ,88.7813788715 ,131.389685403 ,64.7468626195 
17 ,0.21012851859 ,0.606029666172 ,0.0295504631081 ,0.998774558294 ,0.467595878863 ,0.566105395222 ,0.589139841736 ,0.701343456077 ,0.951096100362 ,0.364994603637 ,59.3539720433 ,93.884588867 ,122.607774824 ,81.9778258555 ,61.8599784247 
18 ,0.807557643273 ,0.856504099094 ,0.973942048459 ,0.611075157509 ,0.201297212562 ,0.609923909069 ,0.153149811922 ,0.695430981198 ,0.554170321583 ,0.184998020476 ,84.5671852109 ,63.5108662607 ,12.0499929935 ,21.0841519702 ,147.926872001 
19 ,0.507836197491 ,0.0100496944063 ,0.326030703863 ,0.549702771777 ,0.0548806786711 ,0.511098142406 ,0.46230048114 ,0.583246660043 ,0.0449906527414 ,0.869042252514 ,131.577634427 ,49.9685016022 ,4.76406609671 ,116.780113896 ,20.6249925993 
20 ,0.231411228323 ,0.889625901276 ,0.765597176839 ,0.821329492521 ,0.441997580632 ,0.37812763651 ,0.315340984765 ,0.0552742810782 ,0.327013863223 ,0.181550823359 ,38.2772632428 ,127.893245928 ,69.4401676886 ,103.547947802 ,109.902797091 
21 ,0.420540841667 ,0.338173776049 ,0.979539448904 ,0.41337365492 ,0.26172753741 ,0.582680522075 ,0.318937197368 ,0.207830206244 ,0.681751536939 ,0.669054706914 ,146.901117284 ,108.901863317 ,36.9413390157 ,140.474967769 ,73.8018321636 
22 ,0.75951613294 ,0.344421227449 ,0.871736890807 ,0.539697730298 ,0.644495962456 ,0.0817933169883 ,0.00541094996131 ,0.291705362553 ,0.339220374419 ,0.814354809085 ,47.4565337854 ,140.938129598 ,102.911473369 ,59.2588149125 ,131.936729766 
23 ,0.540426055007 ,0.840209705092 ,0.00693569417558 ,0.727908505682 ,0.408936606992 ,0.926043200062 ,0.563742402595 ,0.23970351865 ,0.760351140488 ,0.379512996279 ,38.1622949944 ,116.981527983 ,44.7301028245 ,136.872051293 ,22.2010342584 
24 ,0.255417696009 ,0.0355137253086 ,0.616764143515 ,0.788625678674 ,0.0816331676984 ,0.184805726271 ,0.449648227152 ,0.603609606542 ,0.934413025684 ,0.608904842415 ,13.4387478491 ,82.7607263646 ,61.3646260503 ,15.7759105114 ,93.6720321739 
25 ,0.917060037229 ,0.557141841707 ,0.312193904613 ,0.113222901276 ,0.390503048956 ,0.589155239689 ,0.132191895636 ,0.774792948752 ,0.60450450769 ,0.24496210688 ,120.035504099 ,42.219354583 ,62.5205236459 ,85.7437806367 ,12.3260499623 
26 ,0.183025959497 ,0.105075237368 ,0.0307670486278 ,0.582644409988 ,0.88928102893 ,0.366243840921 ,0.439285568465 ,0.730445086427 ,0.833191510221 ,0.0359573474037 ,130.705866984 ,63.4780781815 ,6.88024320739 ,53.1813178988 ,146.970952105 
27 ,0.784443689035 ,0.808247850579 ,0.998191024848 ,0.0218945040652 ,0.140667057031 ,0.691827119321 ,0.70430377196 ,0.194210060782 ,0.0921143268656 ,0.979421168647 ,22.862104813 ,139.186683202 ,48.7376609364 ,48.2191036517 ,95.2432144162 
28 ,0.907057450365 ,0.525961797807 ,0.246146587584 ,0.00818593424164 ,0.0686039888563 ,0.447786612474 ,0.53785844922 ,0.177956623821 ,0.997344703652 ,0.838546903464 ,9.84820282609 ,127.045283419 ,19.0129115397 ,19.2656417662 ,137.738200643 
29 ,0.955511366359 ,0.201101856028 ,0.778582609045 ,0.66254903168 ,0.906560111551 ,0.420091977719 ,0.672925221443 ,0.192720032974 ,0.807722930025 ,0.918594930892 ,126.38319823 ,44.9558746106 ,8.06789409612 ,34.206022419 ,123.377043337 
30 ,0.44733543716 ,0.0626176103086 ,0.566742528054 ,0.632855502911 ,0.865696280102 ,0.123503501525 ,0.933320264892 ,0.406300237184 ,0.209422672615 ,0.437214111161 ,26.7071847262 ,18.0700552174 ,105.943936211 ,66.5298210996 ,88.7190989449 
31 ,0.874147038192 ,0.0660733924173 ,0.270803665866 ,0.865311082361 ,0.19267455278 ,0.279411557549 ,0.0337265158995 ,0.539552845248 ,0.278372154743 ,0.128691455026 ,130.109343233 ,58.4196572144 ,52.1216435374 ,133.772591487 ,47.2462302771 
32 ,0.951282876304 ,0.396394693068 ,0.907648857315 ,0.305751454306 ,0.698707772898 ,0.0829446405911 ,0.846427149183 ,0.159440522433 ,0.228138394849 ,0.373043774907 ,70.1829535164 ,17.2235766186 ,95.7326707213 ,95.0928193213 ,23.8465597025 
33 ,0.129284293106 ,0.46451280704 ,0.205632269252 ,0.0502676373932 ,0.318802639437 ,0.173309751362 ,0.0714169982463 ,0.420342717073 ,0.975857071698 ,0.666815356975 ,89.6861656833 ,13.0946868052 ,50.3365254533 ,139.747182668 ,43.4126062762 
34 ,0.803273011711 ,0.579812083989 ,0.157719276738 ,0.60596961112 ,0.681381112874 ,0.66850806103 ,0.466941017593 ,0.881481981515 ,0.784256760515 ,0.362509320934 ,98.9453708843 ,136.237072211 ,144.489875386 ,22.250418672 ,76.8494924206 
35 ,0.551098829169 ,0.138068091125 ,0.496460682433 ,0.219046104881 ,0.399224761235 ,0.300089712713 ,0.787961454506 ,0.920893686076 ,0.92075072559 ,0.306977361791 ,114.85977125 ,4.44595015677 ,10.6923522663 ,5.45720563464 ,79.3611814576 
36 ,0.372796573993 ,0.493983172237 ,0.919494665761 ,0.286032991136 ,0.644315578383 ,0.00914611617322 ,0.808687385842 ,0.700794657433 ,0.29785255436 ,0.00200138655164 ,83.8025873552 ,130.783724706 ,97.0069551235 ,92.3858253969 ,144.501800846 
37 ,0.870795564045 ,0.946579802746 ,0.523040343232 ,0.508110221157 ,0.672532306512 ,0.845363622656 ,0.22933696296 ,0.984034392598 ,0.9397953664 ,0.820746689058 ,5.94582035735 ,67.3893029913 ,63.6460116976 ,45.6674448465 ,119.410247034 
38 ,0.397164261722 ,0.156513446911 ,0.806792802442 ,0.0702812577252 ,0.883048430476 ,0.265794531614 ,0.575229386912 ,0.524235442925 ,0.393316946741 ,0.115564104561 ,96.6311697794 ,21.1351782807 ,55.0578053115 ,65.1196740369 ,15.6784218158 
39 ,0.17139767594 ,0.575254677808 ,0.775341181453 ,0.40357824256 ,0.751295575461 ,0.706857578265 ,0.569983401238 ,0.00316379944815 ,0.958984562752 ,0.750301190712 ,14.143722252 ,4.7248571654 ,120.594557963 ,139.344103311 ,115.814069413 
40 ,0.58889976667 ,0.568997434342 ,0.296001414271 ,0.457425479613 ,0.0881447624722 ,0.848328559324 ,0.517342541305 ,0.521136986503 ,0.255946144671 ,0.550289944552 ,39.4286012894 ,142.671815885 ,34.6320483415 ,134.74312393 ,66.9567949664 
41 ,0.895859046476 ,0.268920078113 ,0.249779945489 ,0.693477819778 ,0.164604199533 ,0.656057583442 ,0.202850768557 ,0.745948975164 ,0.0230587108514 ,0.31817409711 ,103.627763277 ,131.056903697 ,59.7261842536 ,133.446873089 ,136.714666341 
42 ,0.15998836458 ,0.781036007939 ,0.196791649584 ,0.634170470791 ,0.701239375632 ,0.0103362538734 ,0.423493495188 ,0.346436899526 ,0.465071235431 ,0.302379329795 ,33.5640425308 ,21.3629709889 ,40.1261499758 ,0.205998552378 ,31.8247150997 
43 ,0.708694320531 ,0.255205740863 ,0.436794068581 ,0.40519717718 ,0.967423108043 ,0.692282462086 ,0.95610921557 ,0.894513264106 ,0.0392706793539 ,0.367989894543 ,63.4434258029 ,52.7343498633 ,78.4588684165 ,114.033361442 ,55.3506598839 
44 ,0.361687617421 ,0.7433484771 ,0.904241727213 ,0.677508739115 ,0.483306617296 ,0.495419952956 ,0.640802389584 ,0.582566769267 ,0.676401443886 ,0.440086871886 ,21.6034264938 ,95.8139634409 ,22.3996148536 ,58.3124241602 ,28.2529450692 
45 ,0.0831626762776 ,0.582584635158 ,0.420380390582 ,0.485117327319 ,0.85657844603 ,0.790382021554 ,0.346986355808 ,0.455856367563 ,0.384845094474 ,0.905615124198 ,20.9195435278 ,21.3232216366 ,127.078170128 ,132.083675815 ,81.968898704 
46 ,0.0387173143876 ,0.346713776095 ,0.597360959124 ,0.781565205541 ,0.110912977676 ,0.581998226405 ,0.0539835439253 ,0.134031757648 ,0.453533528194 ,0.143782940562 ,16.7083442827 ,111.064505766 ,71.9684961577 ,110.835659858 ,97.1028105272 
47 ,0.441394979089 ,0.778178886791 ,0.6770729891 ,0.368844166704 ,0.954290650168 ,0.271724451322 ,0.426633742632 ,0.707256471929 ,0.98163773449 ,0.0558312115692 ,132.697593433 ,14.444417793 ,40.8670390849 ,106.418937638 ,49.1094861064 
48 ,0.101736773982 ,0.274597631731 ,0.240992399435 ,0.753640849149 ,0.0135141542729 ,0.389550100069 ,0.384306265535 ,0.976013189046 ,0.159107607644 ,0.335803764242 ,58.5434477536 ,106.141212149 ,20.2850090596 ,140.877099515 ,51.3121907869 
49 ,0.633118212313 ,0.56104680002 ,0.898321753401 ,0.284737040378 ,0.743169813152 ,0.498770032972 ,0.00826855682994 ,0.648756209297 ,0.832460021678 ,0.438160705523 ,16.8267452139 ,11.9925085377 ,71.999480479 ,92.1636964414 ,113.63136489 
50 ,0.708586907577 ,0.810532172598 ,0.948593510608 ,0.708993005024 ,0.487197911812 ,0.194167203595 ,0.0590799657538 ,0.157260176752 ,0.224077817281 ,0.899256076099 ,146.477531347 ,101.955462845 ,145.939973086 ,71.457879514 ,3.74396731005 
51 ,0.0430904501966 ,0.0903710536632 ,0.667542526164 ,0.997451328352 ,0.300689497579 ,0.0328255389324 ,0.246117619666 ,0.107655513916 ,0.00303279657781 ,0.886954993277 ,27.2414468842 ,49.2128091094 ,141.038940984 ,124.580440921 ,144.404152536 
52 ,0.142670938657 ,0.563986154619 ,0.308707400944 ,0.282379417812 ,0.626865168579 ,0.169511789912 ,0.995344029394 ,0.610800925647 ,0.511965145499 ,0.492383898718 ,7.10109959387 ,148.064903223 ,2.1039541049 ,81.7265695492 ,134.302497646 
53 ,0.352343790265 ,0.571633796592 ,0.991543166255 ,0.153437110567 ,0.319055518424 ,0.503083423075 ,0.247197556308 ,0.659770779743 ,0.483060776628 ,0.51364896601 ,19.4035717151 ,61.0920243994 ,84.9898101969 ,59.936508101 ,14.1052041605 
54 ,0.0542995897693 ,0.172082491545 ,0.250355305354 ,0.91552618036 ,0.713012414969 ,0.72904038614 ,0.351655858832 ,0.239433089177 ,0.938106820638 ,0.844056153035 ,77.4841630211 ,22.4681852212 ,45.9698541077 ,140.490916822 ,103.171444719 
55 ,0.664175466248 ,0.995149266489 ,0.339064282428 ,0.511998273053 ,0.466992365029 ,0.129664863402 ,0.737052499572 ,0.952411728696 ,0.317399645231 ,0.692677020226 ,0.177897440108 ,133.502144408 ,115.752506143 ,145.520609408 ,103.329117643 
56 ,0.363112920838 ,0.775332929148 ,0.909134864151 ,0.790503680485 ,0.423449151443 ,0.839798405696 ,0.493226562661 ,0.261426582268 ,0.299344975984 ,0.317177546933 ,109.703246533 ,138.824447484 ,16.4905097819 ,130.36903002 ,22.0378198211 
57 ,0.139442532089 ,0.599238296988 ,0.756171763312 ,0.0891051402926 ,0.763951436185 ,0.321418309368 ,0.0330336887545 ,0.0404667430538 ,0.91702576035 ,0.546237816712 ,97.2485578011 ,134.487954646 ,68.7163846801 ,56.128439495 ,17.9830281436 
58 ,0.0771351135024 ,0.0064934857236 ,0.246910229145 ,0.781229944921 ,0.866772929278 ,0.477708580769 ,0.789686065636 ,0.494385490639 ,0.616289911354 ,0.714148014333 ,35.7537710226 ,76.5079691516 ,27.6508816213 ,56.0118546906 ,67.9307913738 
59 ,0.630087235111 ,0.573236526568 ,0.880518877344 ,0.792932336569 ,0.980462219208 ,0.993010153307 ,0.184911273537 ,0.990927092319 ,0.0320550622852 ,0.913404996822 ,107.922908136 ,88.0425555005 ,116.760845696 ,43.7210270546 ,30.9188187255 
60 ,0.578947046547 ,0.411311993916 ,0.559197257572 ,0.910144360942 ,0.799998209089 ,0.724856657904 ,0.558914690752 ,0.844412552031 ,0.113641799661 ,0.362056292454 ,135.454922613 ,129.527601488 ,127.248478127 ,120.983498646 ,55.0734303142 
61 ,0.242171306782 ,0.137192087413 ,0.61728665395 ,0.245894513282 ,0.507161833611 ,0.336102695586 ,0.816183980523 ,0.450201073773 ,0.0964189399442 ,0.0508499198955 ,129.964815331 ,40.8778184435 ,108.315204388 ,108.464625432 ,77.8677162259 
62 ,0.420917319258 ,0.417627571865 ,0.742072404742 ,0.0949510732176 ,0.29565527686 ,0.56310843419 ,0.278632391123 ,0.550907812756 ,0.536758974949 ,0.772117128169 ,133.451911024 ,140.255341917 ,109.812022647 ,11.7564306999 ,62.5708763105 
63 ,0.689207364561 ,0.0975806254064 ,0.877114595417 ,0.143009200713 ,0.0886974097342 ,0.314713034948 ,0.900933947228 ,0.0325378491107 ,0.863704210669 ,0.444542683891 ,15.0518616416 ,131.136478349 ,5.28863685317 ,110.063121237 ,43.1753174671 
64 ,0.148446559915 ,0.190321819956 ,0.9928572639 ,0.935750439027 ,0.0404964789198 ,0.556893583186 ,0.597107275673 ,0.836113075292 ,0.16557644937 ,0.0224375932384 ,147.462245099 ,54.5912018688 ,98.8775400697 ,140.548731128 ,68.5181187321 
65 ,0.556936742759 ,0.652990049372 ,0.105144131912 ,0.122878531805 ,0.187941316659 ,0.0268829605944 ,0.212349172845 ,0.258339593063 ,0.817968375006 ,0.0238451859718 ,98.0273374838 ,90.0449314472 ,43.9304450422 ,123.653546265 ,133.924226791 
66 ,0.806428497173 ,0.10986954598 ,0.884247863075 ,0.122063260771 ,0.886225012863 ,0.717087424863 ,0.673205301981 ,0.301768941984 ,0.209526113687 ,0.563881535988 ,25.0881074436 ,109.249657041 ,115.334169508 ,50.9462618135 ,133.888123284 
67 ,0.169597681177 ,0.906167202368 ,0.0692967795454 ,0.558024073068 ,0.728258580697 ,0.486091587063 ,0.617777102214 ,0.544677265403 ,0.866538061443 ,0.40798654468 ,7.72253615794 ,149.149691344 ,55.3977858892 ,73.2317675816 ,73.1688860138 
68 ,0.253270250086 ,0.671484230982 ,0.689501122719 ,0.986389597083 ,0.492302479724 ,0.374456489961 ,0.0684823337094 ,0.0445374201633 ,0.111481630702 ,0.0314728877248 ,144.583471911 ,148.131187367 ,140.167834494 ,22.8807176978 ,63.3605053796 
69 ,0.824621246877 ,0.249371198683 ,0.122804317503 ,0.773949250293 ,0.726372319025 ,0.0933455308892 ,0.575385743916 ,0.895091459945 ,0.744877555385 ,0.637548417922 ,147.747364146 ,58.5522910951 ,8.58074006245 ,138.192785949 ,9.20461582845 
70 ,0.721634024087 ,0.938651153722 ,0.753196698598 ,0.267514184387 ,0.693480190549 ,0.190079812238 ,0.35716757559 ,0.947508668304 ,0.311360495298 ,0.951180304168 ,18.2333935185 ,114.053990733 ,103.837009123 ,71.1829954307 ,109.737181925 
71 ,0.265415441039 ,0.0905900278566 ,0.951653132485 ,0.636215781217 ,0.613715157541 ,0.404323018222 ,0.128986492651 ,0.671608682375 ,0.00656384316108 ,0.488719404818 ,69.3987096484 ,140.177118128 ,96.1237495789 ,17.1743369179 ,36.5234061183 
72 ,0.968091014333 ,0.930068928409 ,0.501169582163 ,0.620908452064 ,0.892041393578 ,0.0577531822455 ,0.510941727434 ,0.511949555782 ,0.970685739168 ,0.32915963738 ,4.3928312667 ,122.686709981 ,105.7240005 ,141.800900193 ,45.0810538988 
73 ,0.221923439291 ,0.0956795621534 ,0.565611026966 ,0.116018417026 ,0.462821787301 ,0.141922875968 ,0.592481074034 ,0.328934863854 ,0.186811546235 ,0.15776461195 ,84.9948643802 ,110.109355865 ,145.364591483 ,21.3834508277 ,78.6849225038 
74 ,0.459860820378 ,0.157950211501 ,0.303984782998 ,0.956732323086 ,0.871459777731 ,0.268904607124 ,0.356622335756 ,0.397902785531 ,0.972856419594 ,0.885421403536 ,86.3450877067 ,46.1185478067 ,24.1339521535 ,144.842467365 ,148.226875372 
75 ,0.577099635054 ,0.0323841536345 ,0.0443710228432 ,0.166217277697 ,0.146815134026 ,0.23273909506 ,0.226457017569 ,0.594076753258 ,0.933587712284 ,0.155055394183 ,56.3853439044 ,79.8417510319 ,25.9407344987 ,130.430024789 ,120.238937035 
76 ,0.570209660484 ,0.987268149107 ,0.463049221774 ,0.470050235901 ,0.178047157639 ,0.932323035149 ,0.821972083891 ,0.498494168897 ,0.435743909253 ,0.10028806205 ,76.7867008092 ,78.9006295279 ,6.07548250853 ,142.990080194 ,27.5967188035 
77 ,0.657773427146 ,0.400776044399 ,0.793950061017 ,0.0976677055022 ,0.736315094992 ,0.299054453828 ,0.758826901575 ,0.242969364938 ,0.015385552923 ,0.0551578228207 ,18.9013753094 ,56.0051415394 ,13.0074554211 ,136.803024912 ,17.2289172661 
78 ,0.199420140219 ,0.218706243071 ,0.265310098827 ,0.619016315476 ,0.794815926584 ,0.14951914189 ,0.23834959232 ,0.872479377326 ,0.501160645925 ,0.18374062539 ,61.9448702119 ,78.545970616 ,134.077611573 ,24.764804802 ,102.288338657 
79 ,0.383206529887 ,0.25508972461 ,0.990718656217 ,0.741801381136 ,0.777395002681 ,0.832090337735 ,0.597466905424 ,0.0742592185793 ,0.884192082448 ,0.596363841611 ,66.3295505381 ,85.6910221792 ,121.888053283 ,92.4680740004 ,29.2121438031 
80 ,0.743411538917 ,0.141809116281 ,0.26370218063 ,0.89886775594 ,0.490049670163 ,0.175196992867 ,0.908067481141 ,0.451394981332 ,0.766308365778 ,0.0821782113738 ,116.263407049 ,104.517565923 ,45.1812797943 ,62.887444122 ,94.6346197979 
81 ,0.157473310067 ,0.337567775871 ,0.489613377128 ,0.213842741664 ,0.635159751671 ,0.37046300682 ,0.548628343092 ,0.66232984288 ,0.858390763586 ,0.996158565719 ,146.605918579 ,140.72841874 ,123.077062715 ,33.2349413567 ,117.413255485 
82 ,0.0517697236364 ,0.961059261004 ,0.655727541558 ,0.139020481602 ,0.68595161137 ,0.0606983394924 ,0.653814907256 ,0.597667063412 ,0.57831131812 ,0.00273483928629 ,18.9627201634 ,81.1151552012 ,90.8199865762 ,8.03496874607 ,83.093907108 
83 ,0.420013967309 ,0.350463591331 ,0.299341976377 ,0.6559569909 ,0.0506129472409 ,0.569827232107 ,0.177566300355 ,0.553358798612 ,0.372778694457 ,0.311240703974 ,112.60384179 ,3.09901341453 ,135.264510102 ,20.2872510305 ,62.5583910466 
84 ,0.67019314203 ,0.935492606323 ,0.720413790935 ,0.957457362654 ,0.622189132726 ,0.437453478514 ,0.61813375653 ,0.300810956395 ,0.414298089847 ,0.476456339433 ,50.5974275982 ,22.3713774904 ,99.21304711 ,98.4707149272 ,77.009974837 
85 ,0.198509319724 ,0.848942931759 ,0.403995682093 ,0.41317666858 ,0.175848292323 ,0.315903903405 ,0.532181093939 ,0.726470003728 ,0.79493410967 ,0.940352996702 ,50.5825166239 ,145.537415509 ,7.57800393881 ,136.170638608 ,132.674129432 
86 ,0.647161967141 ,0.24789268585 ,0.573338431001 ,0.390831267351 ,0.0516015671812 ,0.0383355215219 ,0.400699903734 ,0.969733299953 ,0.512846815362 ,0.227095549205 ,4.86873647179 ,75.0686640803 ,45.2921056048 ,133.462149061 ,95.5251148418 
87 ,0.667265374895 ,0.33132252173 ,0.0186382860176 ,0.773693274971 ,0.592559644791 ,0.649525106355 ,0.484235941173 ,0.551993044602 ,0.934967469386 ,0.684943453434 ,11.7411565217 ,83.5568466784 ,149.06560114 ,61.4871310944 ,27.5759116104 
88 ,0.214191959471 ,0.539137587977 ,0.346950866775 ,0.901892614377 ,0.655564367357 ,0.749044449716 ,0.935969372098 ,0.990608773597 ,0.653621780927 ,0.617900877527 ,123.11093344 ,128.260847513 ,119.041479842 ,54.063295212 ,74.5230611121 
89 ,0.892303602618 ,0.82711826758 ,0.841674734816 ,0.877656533192 ,0.0288214252207 ,0.315541675438 ,0.149708585591 ,0.051302355272 ,0.421986360323 ,0.0237387366334 ,129.624116609 ,81.5867323884 ,20.1867171235 ,98.2556174345 ,62.4244537734 
90 ,0.785445688125 ,0.90691520882 ,0.053352072589 ,0.24015064433 ,0.519373450673 ,0.680052379182 ,0.776021746329 ,0.13044566988 ,0.306819964526 ,0.658616168926 ,129.788833188 ,84.1603469436 ,72.5480028284 ,64.2323850991 ,35.5336144282 
91 ,0.202125200425 ,0.172746078894 ,0.878101883058 ,0.796671835446 ,0.21145273573 ,0.563942204443 ,0.671256512916 ,0.91324483659 ,0.683127480871 ,0.443020537141 ,131.701540369 ,86.5859276209 ,144.330850877 ,54.8652445173 ,50.6843123935 
92 ,0.0662109590606 ,0.712803173816 ,0.316415481639 ,0.416985960753 ,0.659591982321 ,0.612651674743 ,0.313386619757 ,0.457773920159 ,0.390642924972 ,0.380952646709 ,44.5874001363 ,120.657991376 ,111.805789895 ,130.78759942 ,62.2539009197 
93 ,0.296669261505 ,0.552280053441 ,0.256170925088 ,0.247052980738 ,0.780326154163 ,0.700087022429 ,0.11305560409 ,0.260584474256 ,0.354338712509 ,0.319540523261 ,52.5826314316 ,25.1470544216 ,83.8837437738 ,6.74788629473 ,64.4386115942 
94 ,0.76119788091 ,0.116470474432 ,0.105913740023 ,0.0341719302696 ,0.127867146142 ,0.461800925317 ,0.163570655979 ,0.180299525334 ,0.239127485154 ,0.153332447795 ,113.161060299 ,62.0779387018 ,87.3757245917 ,109.499906824 ,36.1416807491 
95 ,0.177661405401 ,0.295803822822 ,0.00152293736253 ,0.0863446286311 ,0.944132767643 ,0.777299235077 ,0.9077904707 ,0.0249800847177 ,0.329227517576 ,0.673856112965 ,113.905612078 ,36.142427231 ,127.670071435 ,133.663969851 ,142.776961155 
96 ,0.414720575651 ,0.896790146501 ,0.780866106459 ,0.548261897882 ,0.517435198153 ,0.783751224497 ,0.551514760633 ,0.885098169904 ,0.369176283034 ,0.658961738661 ,69.6691529512 ,67.9517659995 ,132.563658299 ,35.1177802941 ,87.5718036131 
97 ,0.489456723622 ,0.185269808832 ,0.945520446175 ,0.104742925727 ,0.470970564981 ,0.726736601024 ,0.155522402853 ,0.32775776759 ,0.531727686788 ,0.978262835197 ,130.377732769 ,71.4242183793 ,3.11100639388 ,86.7007087039 ,76.897015419 
98 ,0.987717022045 ,0.106270097224 ,0.66171307863 ,0.637494988414 ,0.471453530714 ,0.244961863709 ,0.0249060971893 ,0.497109396653 ,0.501418802045 ,0.821155735672 ,101.247820221 ,21.1660032427 ,100.45171459 ,9.34394817866 ,80.8709376268 
99 ,0.336742332208 ,0.687554924638 ,0.137785131478 ,0.843587490703 ,0.880080826413 ,0.0954876175312 ,0.746310400773 ,0.684423481921 ,0.251165737189 ,0.372100892191 ,28.9364729885 ,52.5030803322 ,49.341146748 ,146.435958423 ,71.6783752234 
