0,0,0,32.7833,-65.05,-46.1167,63.35,-69.7,-33.3,87.6667,-76.95,-26.5833,92.0833,-21.9833,-43.5,130.267,-35.5333,-55.1,146.6,-46.6333,-60.6333,159.317,-54.4333,-65.1667,90.1167,-20.55,-22.9167,112.4,-60.8333,-26.95,90.35,-77.9833,-23.3667,67.8,-72.6833,-19.7333,90.3667,-19.4833,0.733333,91.5667,-63.9667,0.75,65.0167,-65.7,5.1,43.7667,-54.1833,8.51667,84.0333,-17.5167,17.6833,78.7,-53.1833,19,59.1,-49.7833,22.0667,44.6,-32.9333,24.2167
0,0,0,47.1333,-54.3,-54.0833,72.5167,-57.95,-58.6167,80.2833,-57.7667,-67.9,101.9,0.433334,-33.15,141.25,-14.0333,-36.3167,152.833,-25.6333,-36.9,159.6,-27.3333,-37.0833,99.1667,0.45,-11.7667,123.267,-42.8833,-13.15,97.9167,-58.5333,-11.4333,72.4667,-49.7667,-9.86667,97.5833,0.4,13.2667,114.283,-43.9,12.1333,87.1167,-54.9167,13.9833,65.2167,-42.9,15.4167,87.5667,0.366667,30.45,104.883,-30.5667,33.0167,87.4833,-43.3167,32.6,67.9,-32.95,31.0167
0,0,0,50.5,-51.4,-46.5833,77.1167,-49.0833,-38.55,82.9833,-41.8667,-30.2,99.5,-2.66667,-36.0833,135.95,-26.7333,-42.45,136.1,-48.5667,-41.7333,128.6,-56.9,-39.25,96.5,-2.51667,-15.1333,127.633,-33.1833,-18.85,113.283,-53.3667,-18.4,92.9,-55.6,-16.9,95.15,-2.46667,9.2,113.583,-44.1333,7.26667,89.2167,-57.2833,9.48333,66.4167,-50.5667,11.7833,86.4,-2.16667,26.0833,99.2833,-33.8,28.65,83.3167,-46.2167,28.9667,62.5667,-41.7833,28.5167
0,0,0,46.65,-66.6,-33.9333,69.3,-57.7333,-8.7,77.0667,-46.2333,13.0667,99.15,-6.4,-36.6333,131.2,-31.6333,-42.5333,125.1,-47.0833,-43.5667,116.517,-44.0167,-44.2333,96.2833,-6.16667,-15.6667,131.283,-33.4667,-20.5333,125.783,-50.55,-22.1167,114.867,-51.8,-23.1833,95.0667,-5.93333,8.71667,112.6,-48.0833,7.23333,87.9,-61.5,9.53333,63.2333,-57.9167,11.8333,86.4167,-5.28333,25.6167,107.95,-33.0333,28.1167,99.1,-47.65,27.9667,84.3,-49.8667,26.85
0,0,0,42.35,-51.1,-48.5167,70.55,-55.9333,-36.2,79.8833,-60.8167,-22.9833,92.7167,-9.9,-41.9167,126.8,-32.3,-51.4167,131.517,-51.7,-52.2833,129.617,-67.4333,-51.2667,89.4333,-9.2,-21.85,127.483,-28.3667,-28.5833,132.533,-49.8833,-29.1167,129.617,-62.6167,-28.2167,88.65,-8.71667,1.1,108.1,-41.15,-1.31667,100.75,-50.0833,0.716667,93.1167,-49.5,2.71667,82.6833,-7.81667,17.4333,92.5667,-35.85,15.75,85.9833,-42.2167,16.95,78.5333,-42.8667,18.2333
0,0,0,48.05,-56.5833,-41.1667,69.4833,-58.1833,-31.2,67.6667,-55.85,-23.7667,99.1,-0.183333,-36.0167,141.9,2.06667,-46.3833,165.167,-3.05,-52.1833,181.917,-8.25,-56.7,95.6667,-0.0999999,-15.35,130.8,-24.1667,-19.6667,131.667,-34.45,-20,131.867,-32.5333,-20.2667,94,-0.0666667,8.61667,120.25,-31.6667,8.36667,111.633,-41.7667,10.3333,106.4,-36.1667,11.7833,85.65,-0.0833334,25.3167,105.283,-26.9333,28.2667,98.1167,-36.9833,30.7667,91.2833,-33.7833,33.4333
0,0,0,44.5333,-51.0667,-50.8,67.0333,-53.1167,-51.3333,73.1667,-49.35,-50.5167,99.6,-6,-33.7167,139.083,-16.4667,-42.5833,157.9,-25.7167,-46.9,173.833,-30.2667,-50.6833,95.7167,-5.73333,-13.15,129.15,-28.95,-17.0667,129.933,-38.0167,-18.0167,129.933,-36.9667,-18.8833,93.5167,-5.56667,10.75,117.767,-36.45,10.6333,109.65,-45.9167,12.05,102.95,-41.1333,13.2667,84.8333,-4.95,27.25,100.683,-32.0333,30.2667,93.6333,-39.9167,32.6,86.1667,-37.3833,35.1667
0,0,0,42.9667,-58.2,-38.6,63.5333,-65.8667,-23.1667,69.6333,-69.8,-14.3,93.1,-27.6333,-36.6333,122,-56.7667,-41.9667,126.167,-75.5667,-43.7667,127.333,-91.4,-44.9333,90.8,-26,-15.6667,101.567,-73,-16.7333,75.6333,-83.5333,-13.4333,59.5,-73.9333,-11.8,90.0667,-24.9,8.63333,97.8333,-68.1333,8.33333,70.7667,-71.8,11.3,58.8,-55.1333,11.9333,82.1667,-22.2333,25.6,79.8,-58.9667,26.1,58.7667,-57.3667,28.2,50.5667,-38.3667,28.5333
0,0,0,51.9167,-55.9333,-29.8667,66.0667,-49.45,-1.68333,67.3,-42.3667,20.6167,98.9833,-7.68333,-36.85,133.7,-28.9333,-43.6333,130.783,-46.2,-45,123.483,-50.3833,-45.5667,96.15,-7.43333,-15.85,135.817,-27.25,-19.9167,135.317,-46.8333,-21.7667,126.5,-56.4167,-23.3,95,-7.13333,8.53333,118.45,-44.1167,8.45,97.95,-61.35,10.1167,73.0667,-59.8667,11.3333,86.4,-6.38333,25.45,99.35,-39.05,25.0167,87.4,-49.8667,26.2167,77.3833,-44.9,27.3167
0,0,0,52.5667,-35.0167,-51.2,77.0167,-33.4667,-46.6833,80.15,-28.5333,-36.7333,96.3667,12.3833,-35.4333,126.117,-13.15,-44.8167,124.35,-28.3,-46.5167,116.75,-36.4333,-45.9167,92.0667,11.5333,-15.3667,123.85,-15.95,-19.25,120.967,-36.5667,-19.3167,112.483,-48.8667,-18.2833,89.9167,10.8833,7.81667,108.967,-28.1333,5.95,86.1,-40.8,7.98333,62.6667,-35.75,10.1833,82.3667,9.81667,23.9333,98.6667,-16.2167,26.4833,92.2667,-27.25,28.6667,82.3833,-33.05,31.1667
0,0,0,42.6333,-47.3333,-30.3333,50.2333,-42.45,-13.9833,52.3,-33.2167,2.16667,94.9667,-1.03333,-31.2833,126.283,-23.7,-35.1833,122.733,-36.45,-35.25,115.65,-35.9667,-34.6667,91.7167,-1.05,-10.3,127.6,-24.0333,-10.4833,124.083,-36.6167,-10.15,116.917,-36.55,-9.9,89.7333,-1.08333,14.3167,119.05,-29.0667,13.55,113.583,-40.0167,13.55,105.95,-41.15,13.4833,80.5667,-0.933333,31.1,107.5,-21.0333,31.2833,109.217,-32.3833,28.5667,108.1,-36.1667,24.6
0,0,0,53.95,-53,-23.4833,65,-41.1333,3.86667,67.5833,-30.55,25.2833,97.2667,8.21667,-37.1,137.5,-3.35,-43.8333,149.283,-14.2667,-46.4333,156.783,-16.7833,-48.4833,94.6,7.91667,-16.1333,137.95,-2.95,-20.9333,150.367,-13.5833,-23.2167,157.95,-16.2667,-25.05,93.5667,7.7,8.26667,121.183,-20.2167,5.98333,115.317,-29.45,7.06667,107.75,-29,8.26667,85.1833,6.8,25.2167,109.267,-15.3833,23.9833,107.117,-26.9,21.75,100.3,-29.9667,18.55
0,0,0,37.5,-56.4,-56.75,61.7333,-63.2667,-60.4667,80.8667,-69.0667,-57.55,95,-4.06667,-41.85,120.65,-32.0667,-49.7333,116.933,-43.25,-49.2167,113.817,-44.2167,-48.5,91.4667,-3.78333,-21.75,116.883,-34.45,-28.1,107.7,-44.75,-26.75,102.267,-39.15,-25.9667,90.4667,-3.58333,1.26667,102.283,-44.75,-0.9,78.15,-53,3.4,60.2167,-41.3333,6.63333,84.2167,-3.23333,17.5833,101.533,-28.5667,17.3333,96.5333,-35.95,19.55,91.4167,-35.7833,21.8667
0,0,0,46.9667,-53.2333,-42.4,74.6,-58.8167,-32.0167,87.4667,-60.7333,-18.9167,94.75,-7.95,-39.2833,131.733,-22.8667,-48.55,147.317,-34.55,-52.8167,159.967,-43.15,-56.4167,90.85,-7.4,-19.3167,123.667,-32.6833,-23.7833,130.85,-51.3833,-24.2167,133.983,-63.6667,-24,89.3167,-7,3.58333,96.1833,-46.75,3.3,72.4333,-54.0667,6.41667,51.8,-44.1333,8.96667,82.8167,-6.3,19.6833,86.55,-40.25,19.9333,69.5833,-44.5333,22.0667,50.9,-33.8833,24.1833
0,0,0,45.4667,-45.6833,-43.4333,67.1167,-45.3667,-37.7833,77.2667,-42.7333,-33.4,95.7667,-2.83333,-33.8333,126.9,-21.8833,-45,134.533,-30.0833,-51.05,140.5,-34.4333,-56.4,91.25,-2.65,-13.8333,119.5,-32,-17.2833,112.1,-41.55,-17.4167,105.65,-35.3,-17.75,88.8167,-2.55,9.3,116.083,-31.15,9.58333,109.467,-41.1167,11.2333,106.333,-34.1333,12.25,81.1667,-2.28333,25.3167,106.15,-19.6167,32.1167,110.417,-28.6667,35.2333,115.05,-34.8667,38.0833
0,0,0,59.3,-42.2833,-20.5833,67.8,-35.5333,2.6,63.7667,-27.5667,21.3667,98.1833,12.15,-35.1833,138.9,5.68333,-42.35,159.267,-1,-45.8667,176.317,-3.91667,-48.8,95.0833,11.6833,-14.2833,140.933,7.56667,-17,162.333,1.28333,-17.7,181.017,-0.616666,-18.3,93.6,11.2833,10.05,124.517,-15.2,8,118.5,-24.7833,8.08333,112.183,-21.7667,8.15,84.8833,9.98333,26.9333,102.483,-16.0333,22.8333,97.3333,-23.25,21.1667,90.1167,-21.4667,19.6
0,0,0,51.5,-50.8667,-33.4333,77.4,-55.9833,-19.6667,88.05,-56.75,-3.58333,96.4,-5.61667,-35.3167,134.267,-19.6667,-46.1,150.85,-30.8333,-51.2333,164.017,-38.4,-55.2,92.1,-5.21667,-15.1833,122.867,-35.4,-17.3333,120.467,-53.2667,-16.45,116.7,-56.3333,-15.65,89.9167,-4.93333,8.03333,108.017,-43.5667,6.86667,84.35,-53.7,8.53333,66.1833,-40.6167,9.53333,82.3667,-4.45,24.1333,93.7667,-37.5667,23.8,77.0833,-45.7333,24.7333,57.1333,-38.7,25.7167
0,0,0,41.4667,-52.25,-39.9167,61.2333,-52.0833,-25.7833,70.8833,-50.0667,-15.95,96.6667,-10.7833,-38.6,130.767,-29.6,-46.4833,138.417,-41.3167,-50,143.683,-45.95,-53,93.8667,-10.1167,-17.8333,115.25,-52.7833,-19.6167,100.983,-74.4667,-18.05,83.6833,-82.8167,-16.1167,92.9833,-9.58333,6.16667,97.15,-53.4167,6.45,70.6667,-58.95,9.43333,48.9167,-49.4667,11.7167,85.2,-8.61667,22.95,93.7167,-40.6833,23.7,81.5333,-46.9,25.4,69.3,-38.85,26.7833
0,0,0,52.5333,-52.0333,-40.2833,82.4333,-55.75,-27.8667,101.383,-56.7167,-13.6833,94.4833,2.46667,-40.8,129.083,-13.1667,-50.65,137.717,-21.9,-54.4667,147.4,-20.7,-58.15,91.7667,2.48333,-20.2333,116.917,-37.9333,-23.5167,103.567,-60.8,-21.5,89.4833,-65.5667,-19.3167,91.2,2.51667,3.41667,100.517,-39.5833,2.76667,75.15,-47.3,6.21667,56.0167,-32.9833,8.8,84.2833,2.18333,20.1667,91.5667,-31.4,20.1667,73.3,-36.9667,22.25,57.05,-21.6333,24.1667
0,0,0,36.9667,-35.1,-52.75,61.1333,-36.9333,-48.5667,79.5833,-37.5667,-54.0167,96.3833,-14.8333,-36.9167,117.517,-38.8333,-41.8333,122.65,-44.6667,-44.2167,129.733,-47.7667,-46.3667,93.3667,-13.9167,-16.2167,105.1,-57.4167,-17.8167,85.2,-69.8,-15.6,69.8167,-64.6333,-13.6667,92.1333,-13.2,7.75,88.9833,-58.2,8.18333,61.7167,-56.1667,11.0833,43.3667,-40.7333,13.0333,84.1667,-11.85,24.4333,79.25,-47.45,25.2333,59.5833,-45.2333,27.3667,45.0167,-28.3333,28.9333
0,0,0,40.0833,-53.1833,-48.1167,54.45,-58.0167,-37.55,51.7667,-60.6,-28.0167,97.9333,-7.8,-38.2167,140.733,-19.1,-44.9667,160.467,-35.3,-48.05,172.483,-50.8667,-49.8667,95.45,-7.46667,-17.2333,127.283,-38.5167,-20.1,120.55,-52.45,-18.1833,112.983,-47.65,-16.3,94.6833,-7.2,7.11667,119.017,-38.4167,5.2,110.9,-47.8,7.15,107.533,-39.1167,8.38333,86.45,-6.41667,24.25,103.133,-32.85,22.5667,97.65,-40.8167,23.65,91.85,-36.6167,24.7667
0,0,0,34.7667,-30.8833,-78.75,56.3833,-36.3,-101.95,65.85,-39.0333,-124.617,100.033,-1.1,-31.2,128.083,-27.9167,-34.3667,122.717,-41.05,-35.1667,114.883,-45.5833,-35.6667,96.0833,-1.3,-10.5333,120.083,-44.4167,-11.8333,93.6667,-54.35,-10.25,67.2333,-50.3667,-8.66667,93.6167,-1.38333,13.6667,109.417,-43.2167,13.2,84.0667,-52.2,14.5333,60.3833,-43.6667,15.6667,84.2333,-1.18333,30.2167,101.617,-26.9167,33.5667,92.2,-34.65,35.4333,82.9,-35.15,37.0833
0,0,0,30.75,-63.0833,-46.75,53.9333,-80.1333,-50.5,69.1167,-94.7833,-60.5667,87.9333,-25.8667,-44.3,119.517,-49.2,-56.2333,126.717,-65.6833,-60.5333,132.35,-77.3333,-63.9333,85.5333,-24.05,-24.1667,98.1333,-68.6333,-26.2667,77.45,-82.2167,-22.3,67.0167,-74.05,-20.2667,85.6833,-22.8,-1.18333,88.75,-64.85,-1.4,63.55,-66.25,3.41667,54.6833,-47.1833,5.15,80.5833,-20.4833,15.2833,79.5333,-55.65,15.8833,61.5,-55.4167,19.25,51.4167,-38.1333,21.1
0,0,0,35.6667,-50.6833,-64.0167,53.9667,-56.0167,-75.4333,59.3667,-56.8167,-85.3167,100.517,-9.85,-34.9333,144.05,-15.3833,-45.2,171.033,-23.85,-51.4667,193.883,-33.1833,-56.95,97.7,-9.41667,-13.8,126.55,-41.7167,-17.2,116,-44.9667,-17.7167,106.783,-41.35,-18.25,96.3167,-9.08333,10.8667,112.95,-44.7167,11.5333,101.75,-48.2333,13.0667,93.6667,-43.3333,14.3167,87.05,-8.1,27.9833,98.3667,-37.3333,31.4333,88.4,-41.5667,33.9667,80.1167,-39.05,36.5667
0,0,0,49.9,-52.4,-39.6167,73.1333,-55.7333,-23.05,86.4167,-53.65,-6.98333,101.067,-5.41667,-30.8833,142.9,-18.2167,-35.4667,154.2,-35.25,-37.1,154.6,-43.8333,-37.6833,97,-5.2,-10.2,143.333,-20.0167,-12.4667,160.417,-37,-13.3833,167.333,-49.4833,-13.9,94.4167,-5.03333,14.0333,133.3,-25.5167,13.9167,143.5,-40.6833,14.0833,148.483,-48.7667,14.25,84.9,-4.48333,30.55,116.667,-20.3,32.4,123.8,-33.1833,32.5167,127.917,-44.3,32.3667
0,0,0,48.8667,-54.4167,-32.15,68.6333,-47.7833,-9.68333,72.15,-41.3333,9.81667,96.85,-1.96667,-39.6167,139.25,-10.0333,-49.1833,158.433,-24.0833,-53.8833,170.833,-37.1,-57.2667,93.7167,-1.83333,-19.0833,124.267,-31.1167,-23.85,119.917,-46.6167,-23,114.217,-49.5833,-21.8667,92.7167,-1.76667,4.61667,104.35,-44.45,3.6,78.9333,-53.6833,6.48333,58.6833,-44.3833,8.76667,85.3667,-1.56667,21.3,88.3167,-37.7333,20.9833,69.2167,-42.1833,23,49.9,-33.3667,25.1167
0,0,0,52.3333,-55.3167,-43.15,82.4,-59.15,-34.1333,89,-51.7333,-12.0667,96.1667,7.75,-38.5333,118.833,-29.45,-43.2833,98.3833,-44.9833,-39.25,81.5667,-30.75,-35.5167,92.4333,7.23333,-18.2833,121.2,-29.6,-23.35,99.7833,-47.1667,-20.0833,78.2333,-36.8667,-16.4,90.9667,6.86667,5.01667,118.55,-25.7,1.76667,99.2667,-42.5333,4.08333,81.7167,-29.1333,6.15,83.8667,6.18333,21.4,103.65,-24.1833,19.2,90.2333,-37.8,20.5,71.7667,-30.6,22.5667
0,0,0,45.2833,-60.5333,-43.4667,76.0167,-69.2667,-40.0667,90.0667,-65.45,-33.0833,102.167,-8.68333,-30.9167,136.283,-35.3833,-33.6,133.883,-54.7833,-33.6333,124.3,-64.2667,-32.9,98.95,-8.36667,-9.6,126.483,-47.65,-10.8833,106.767,-66.1167,-9.91667,81.4,-67.4167,-8.78333,96.8833,-8.1,15.3833,116.817,-50.6667,14.8667,91.4667,-64.0333,15.75,67.4333,-56.5333,16.45,86.5333,-7.2,32.3667,100.517,-40.65,33.35,82,-51.55,33.3667,60.4833,-47.4833,33
0,0,0,51.6667,-57.2333,-27.6,71.7333,-51.8333,-0.933333,76.6167,-43.8167,24.8833,99.9167,-9.75,-34.4833,143.1,-18.8833,-41.2333,162.45,-33.8333,-44.5,173.267,-47.6,-46.4333,96.5833,-9.33333,-13.6,138.083,-28.2667,-16.8333,147.283,-38.7333,-20.2667,154.883,-41.3,-23.4333,94.8667,-9.01667,10.7167,111.933,-46.5667,9.93333,94.85,-55.45,9.93333,80.3667,-49.1,9.95,85.9,-8,27.5167,99.25,-38.25,27.9333,86.2667,-44.5667,28.1,75.3667,-35.3833,28.1833
0,0,0,41.8833,-36.25,-57.2,67.1333,-35.5833,-55.5833,80.6833,-29.9333,-53.3167,99.25,-6.56667,-35.2,112.3,-36.05,-42.3,103.733,-38.8833,-44.75,99.2667,-30.85,-46.9667,95.6667,-6.26667,-14.5667,115.283,-37.6,-18.2,107.183,-42.5333,-18.15,102.95,-33.8,-18.1333,93.8167,-6.03333,9.38333,114.167,-36.8167,9.1,106.917,-43.3333,10.9667,103.317,-35.2667,12.6,85.3667,-5.36667,25.9667,98.8,-31.1667,29.0167,92.5833,-36.9833,31.6333,87.65,-32.9,34.4167
0,0,0,44.1167,-49.35,-51.8833,73.9833,-55.3833,-53.2833,93.8167,-54.5333,-53.45,100.25,-6.35,-29.5833,140.983,-21.05,-35.1333,150.467,-39.4667,-37.2,149.783,-48.8667,-38.2333,95.0833,-6.06667,-9.53333,139.867,-22.6,-12.2167,156.2,-40.8833,-13.35,162.533,-54.1,-14.1,91.7167,-5.88333,13.9,128.4,-28.9,13.5333,136.933,-45.6,13.5333,140.55,-55.0333,13.5667,82.75,-5.23333,29.8333,114.05,-20.6167,33.2833,120.017,-33.2333,34.3,123.483,-44.6667,35
0,0,0,36.1667,-50.0667,-57.7667,53.6667,-57.4667,-63.8333,62.6667,-62.5333,-70.2333,97.7667,-3.43333,-34.3,130.4,-26.4333,-40.2333,132.4,-44.8667,-42.3,127.467,-56.4667,-43.1333,94.5667,-3.6,-13.5,118.333,-46.6667,-13.5667,91.8667,-60.5333,-12.5667,67.6333,-48.1667,-11.9,93,-3.73333,10.7,111.467,-45.8333,10.1,85.6667,-57.8,11.4667,64.4667,-43.3333,12.4667,84.2333,-3.16667,27.5333,102.3,-30.0333,30.4667,93.5,-40.8333,32.1,86.2,-37.1667,33.6
0,0,0,42,-49.85,-56.2167,67.9667,-51.55,-50.8,74.1333,-47.4833,-37.8333,98.05,-11.05,-35.55,134.967,-31.1833,-40.25,147.583,-52.4833,-41.75,154.733,-73.1333,-42.6,94.1167,-10.4667,-15.1667,116.983,-46.5667,-18.2833,106.483,-57.0167,-17.8167,98.6333,-55.2667,-17.5333,92.1333,-10,8.46667,94.2833,-54.55,8.31667,67.5,-59,10.6833,47.55,-47.0833,12.35,84.15,-8.95,24.85,85.6833,-45.4333,24.8833,65.6667,-47.6833,26.65,48.2167,-34.1,28.2167
0,0,0,37.8,-64.7833,-46.05,63.55,-66.4167,-35.5667,77.5333,-66.6667,-25.1333,95.0167,-5.5,-42.1,123.2,-32.0167,-50.5167,119.95,-46.0333,-51.8,116.533,-45.5167,-52.45,92,-5.11667,-21.7167,121.533,-35.8167,-28.45,112.967,-50.7833,-27.8167,104.65,-47.9833,-26.9167,91.35,-4.8,1.65,107.483,-44.5167,-0.883333,84.4,-55.5333,2.83333,64.5,-44.9833,6.01667,84.8333,-4.33333,18.2333,92.45,-39.1,17.3833,75.0833,-46.2667,19.7167,57.1667,-37.9667,22.2667
0,0,0,42.85,-45.4667,-52.55,71.5833,-50.9833,-48.45,88.5333,-58.5167,-48.0833,94.6333,-5.81667,-37.9333,128.483,-28.9333,-45,141.1,-46.3833,-47.4167,149.767,-63.7333,-49.15,90.9833,-5.38333,-17.75,121.983,-36.4,-22.5667,117,-54.2333,-21.4167,109.25,-57.8,-19.9833,89.5,-5.06667,5.51667,109.967,-37.0333,3.45,101.65,-45.3833,5.13333,94.0833,-42.85,6.55,82.5167,-4.56667,21.7833,96.8,-31.1833,20.15,89.7833,-38.0167,20.7,82.65,-36.95,20.9667
0,0,0,33.8833,-65.55,-39.5667,60.4667,-65.95,-21.95,78.35,-68.7833,-12.2667,91.2333,-17,-43.9833,127.867,-28.7,-58.3833,142.9,-39.2333,-65.5833,154.733,-47.05,-71.6167,88.9333,-15.8333,-23.65,123.5,-42.8333,-29.3833,120.65,-60.6667,-28.2167,114.933,-60.4833,-26.7167,89.05,-14.95,-0.35,93.55,-58.1333,-0.633333,68.5333,-63.7167,3.25,46.9,-56.0333,6.36667,83.2,-13.45,16.3667,80.05,-48.75,17.45,61.4167,-47.95,20.25,44.2833,-36,22.5333
0,0,0,50.25,-48.6333,-28.3667,69.5667,-51.1,-5.5,77.4,-53.65,10.55,94.5833,-8.71667,-41.8333,134.983,-12.2833,-56.75,159,-18.2167,-65.6333,179.567,-26.8833,-73.3333,92.0667,-8.11667,-21.2833,129.7,-27.7333,-26.1833,146.217,-42.8,-27.8833,158.5,-56.75,-28.9,91.7333,-7.68333,2.35,99.7333,-50.4,2.43333,74.2333,-57.9667,5.06667,50.7667,-54.2667,7.3,84.95,-6.9,19.1333,88.25,-41.5667,20.2833,70.4333,-46.0667,21.95,50.7667,-41.4333,23.4333
